condition,seed,program_id,generation_count
cold,2,prog_k6_diagonal_asymmetric_max_margin_de4afc34beb4,1
cold,2,prog_k8_block_psd_asymmetric_hybrid_aaa38f6c112c,1
cold,2,prog_k8_block_psd_asymmetric_hybrid_c37e2daa6f05,1
cold,0,prog_k8_block_psd_asymmetric_hybrid_902069352db0,1
cold,2,prog_k8_block_psd_asymmetric_hybrid_e4fdf5845c55,1
cold,2,prog_k8_block_psd_reflection_hybrid_9e3e3c372a4d,1
cold,2,prog_k8_block_psd_reflection_hybrid_c7f5c8a3b12a,1
cold,2,prog_k8_block_psd_reflection_hybrid_f09e9c357a84,1
cold,2,prog_k8_diagonal_asymmetric_hybrid_5297ee49e05e,1
cold,2,prog_k8_diagonal_asymmetric_hybrid_be43e3a0b05f,1
cold,3,prog_k6_block_psd_asymmetric_hybrid_5b539200eb45,1
cold,3,prog_k6_block_psd_asymmetric_hybrid_f4c2a6b8f476,1
cold,3,prog_k6_block_psd_reflection_hybrid_e06a7c4fabb9,1
cold,2,prog_k8_block_psd_asymmetric_hybrid_c43d44fc2c2e,1
cold,0,prog_k8_block_psd_asymmetric_hybrid_9a4be7730d79,1
cold,0,prog_k8_block_psd_asymmetric_hybrid_c4b277c477df,1
cold,0,prog_k8_block_psd_asymmetric_hybrid_e3bb237c7012,1
cold,0,prog_k8_block_psd_reflection_hybrid_8ba7c8518a86,1
cold,0,prog_k8_block_psd_reflection_hybrid_b287ef7e2f3f,1
cold,0,prog_k8_block_psd_reflection_hybrid_f1506c6ec02b,1
cold,0,prog_k8_diagonal_asymmetric_hybrid_b1be7530203f,1
cold,0,prog_k8_diagonal_asymmetric_min_l1_3bec74303b1c,1
cold,1,prog_k8_diagonal_reflection_hybrid_f6d5bf21a579,1
cold,1,prog_k6_block_psd_asymmetric_min_next_moment_8a3f6d67a915,1
cold,1,prog_k6_block_psd_reflection_hybrid_655eeae37558,1
cold,1,prog_k6_diagonal_asymmetric_max_margin_d2beb98ba63e,1
cold,1,prog_k8_block_psd_asymmetric_min_next_moment_3b51226b1b0e,1
cold,1,prog_k8_block_psd_reflection_min_l1_19bfdbd95d6a,1
cold,1,prog_k8_diagonal_asymmetric_hybrid_60188c353c46,1
cold,1,prog_k8_diagonal_asymmetric_min_next_moment_8e45a6722b05,1
cold,1,prog_k8_diagonal_reflection_hybrid_583dbf3bb6e7,1
cold,1,prog_k8_diagonal_reflection_hybrid_5f38a2f542de,1
cold,1,prog_k6_block_psd_asymmetric_hybrid_8a1552011b45,1
archive_only,2,prog_k8_block_psd_asymmetric_hybrid_c17ad61d6479,1
archive_only,2,prog_k8_block_psd_reflection_hybrid_35cd3e9ff1a6,1
archive_only,2,prog_k8_block_psd_reflection_hybrid_9a19c6cb54fb,1
archive_only,2,prog_k8_block_psd_reflection_hybrid_f4d506a7ce54,1
archive_only,2,prog_k8_diagonal_asymmetric_hybrid_414b7a1f9309,1
archive_only,2,prog_k8_diagonal_asymmetric_hybrid_4c5003d696c3,1
archive_only,2,prog_k8_diagonal_asymmetric_hybrid_528d81ae66a7,1
archive_only,2,prog_k8_diagonal_asymmetric_hybrid_603cc050865c,1
archive_only,7,prog_k6_block_psd_reflection_hybrid_fd6373e40229,1
archive_only,2,prog_k8_diagonal_reflection_hybrid_a7e7122f6574,1
archive_only,3,prog_k8_block_psd_reflection_hybrid_0bda0fa034b5,1
archive_only,3,prog_k8_block_psd_reflection_hybrid_0d943329ae0b,1
archive_only,3,prog_k8_block_psd_reflection_hybrid_1c728f1302e9,1
archive_only,3,prog_k8_block_psd_reflection_hybrid_4fd4ec5cfa4e,1
two_stage,7,prog_k8_block_psd_reflection_hybrid_bb1670f800ba,1
archive_only,3,prog_k8_block_psd_reflection_hybrid_5b550dc5e798,1
archive_only,3,prog_k8_block_psd_reflection_hybrid_6bfc97cd66cf,1
archive_only,3,prog_k8_block_psd_reflection_hybrid_9ec6f993be72,1
archive_only,2,prog_k8_diagonal_asymmetric_hybrid_9ddeae6987d1,1
archive_only,0,prog_k8_block_psd_reflection_hybrid_344570f097c3,1
two_stage,5,prog_k8_block_psd_asymmetric_hybrid_c5291f966172,1
archive_only,3,prog_k8_block_psd_reflection_hybrid_599544082432,1
archive_only,0,prog_k8_block_psd_reflection_hybrid_932e57ea5eda,1
archive_only,0,prog_k8_block_psd_reflection_hybrid_a9ecd93ed6c9,1
archive_only,0,prog_k8_block_psd_reflection_hybrid_bdaee254b26c,1
archive_only,1,prog_k6_block_psd_asymmetric_hybrid_f1a90a349748,1
archive_only,1,prog_k8_block_psd_asymmetric_hybrid_0cfe6d513c81,1
archive_only,1,prog_k8_block_psd_reflection_hybrid_f72b86ed7115,1
archive_only,1,prog_k8_block_psd_asymmetric_hybrid_86081b7edb2b,1
archive_only,0,prog_k6_block_psd_asymmetric_hybrid_5a3fffd37af9,1
archive_only,1,prog_k8_block_psd_reflection_hybrid_18158cc9cf9f,1
archive_only,1,prog_k8_block_psd_reflection_hybrid_186dc79e506f,1
archive_only,1,prog_k8_block_psd_reflection_hybrid_58464e81d5ca,1
archive_only,1,prog_k8_block_psd_reflection_hybrid_8b5bcde43bb2,1
archive_only,1,prog_k8_block_psd_reflection_hybrid_8e1e02179d98,1
archive_only,1,prog_k8_block_psd_reflection_hybrid_9296f537c454,1
archive_only,1,prog_k8_block_psd_reflection_hybrid_dd3f9bc0a8ed,1
archive_only,1,prog_k8_block_psd_asymmetric_hybrid_1a405387bfe2,1
archive_only,5,prog_k6_diagonal_asymmetric_max_margin_7cd9b60587b4,1
archive_only,5,prog_k6_diagonal_asymmetric_max_margin_ba6bd3921a6d,1
archive_only,5,prog_k6_diagonal_asymmetric_max_margin_ec36ccf62be6,1
archive_only,6,prog_k8_block_psd_asymmetric_hybrid_1dabae9a20fe,1
archive_only,6,prog_k8_block_psd_asymmetric_hybrid_672ca9da715f,1
archive_only,6,prog_k8_block_psd_asymmetric_hybrid_a850a458ecbe,1
archive_only,6,prog_k8_block_psd_asymmetric_hybrid_c81e9cd91a76,1
archive_only,6,prog_k8_block_psd_asymmetric_hybrid_e22cbe090f01,1
archive_only,3,prog_k8_block_psd_reflection_hybrid_dbb584798eae,1
archive_only,6,prog_k8_block_psd_reflection_hybrid_87bbe72c3754,1
archive_only,6,prog_k8_block_psd_reflection_hybrid_a9eafaac071b,1
archive_only,6,prog_k8_block_psd_reflection_hybrid_b3b6d11334fc,1
archive_only,6,prog_k8_block_psd_reflection_hybrid_b589fd320ccc,1
archive_only,6,prog_k8_block_psd_reflection_hybrid_f8a17692c149,1
archive_only,6,prog_k8_diagonal_asymmetric_hybrid_e845e31b0b0a,1
archive_only,7,prog_k6_block_psd_reflection_hybrid_1f2223536c44,1
archive_only,7,prog_k6_block_psd_reflection_hybrid_acb21023d213,1
archive_only,7,prog_k6_block_psd_reflection_hybrid_b1871bbaeef9,1
archive_only,6,prog_k8_block_psd_reflection_hybrid_748c77ffe10a,1
archive_only,3,prog_k8_block_psd_reflection_hybrid_f5dffb72b05f,1
archive_only,3,prog_k8_diagonal_reflection_hybrid_682117252e4b,1
archive_only,3,prog_k8_diagonal_reflection_hybrid_9b3ceb224101,1
archive_only,3,prog_k8_diagonal_reflection_hybrid_c6a5c92255b5,1
archive_only,4,prog_k6_block_psd_reflection_hybrid_3b0316b68b55,1
archive_only,4,prog_k6_block_psd_reflection_hybrid_56d579065e08,1
archive_only,4,prog_k6_block_psd_reflection_hybrid_7c21fb49c7bf,1
archive_only,4,prog_k6_block_psd_reflection_hybrid_c283b1406116,1
archive_only,5,prog_k6_diagonal_asymmetric_max_margin_2f34993a573c,1
archive_only,4,prog_k6_diagonal_asymmetric_hybrid_7a4b9ac7f900,1
archive_only,5,prog_k6_block_psd_asymmetric_max_margin_0a213b195a66,1
archive_only,5,prog_k6_block_psd_asymmetric_max_margin_25ef722ddb6e,1
archive_only,5,prog_k6_block_psd_asymmetric_max_margin_390c9dc3f677,1
archive_only,5,prog_k6_block_psd_asymmetric_max_margin_4329d501c75d,1
archive_only,5,prog_k6_block_psd_asymmetric_max_margin_b071f4d132bc,1
archive_only,5,prog_k6_block_psd_asymmetric_max_margin_b7f13f8cb835,1
archive_only,5,prog_k6_block_psd_asymmetric_max_margin_cf0ca0c1b507,1
archive_only,5,prog_k6_block_psd_asymmetric_max_margin_e9e98501f79e,1
archive_only,4,prog_k6_block_psd_reflection_hybrid_f328cfc6bdfa,1
diagnostic_only,0,prog_k8_block_psd_reflection_hybrid_b1a02c972255,1
diagnostic_only,0,prog_k8_block_psd_reflection_hybrid_be2a6ce95b37,1
diagnostic_only,0,prog_k8_block_psd_reflection_hybrid_c285ffd90fb8,1
diagnostic_only,0,prog_k8_block_psd_reflection_hybrid_e4aec4ae1f77,1
diagnostic_only,0,prog_k8_diagonal_asymmetric_hybrid_5c8a51760ac9,1
diagnostic_only,1,prog_k6_block_psd_reflection_hybrid_e798a80ed783,1
diagnostic_only,1,prog_k8_block_psd_asymmetric_hybrid_13cc0d1f1ccc,1
diagnostic_only,1,prog_k8_block_psd_asymmetric_hybrid_3a0da5f68ef7,1
cold,3,prog_k6_block_psd_reflection_min_next_moment_ca440490b4f5,1
diagnostic_only,1,prog_k8_block_psd_asymmetric_hybrid_c74d8f1ac10c,1
diagnostic_only,1,prog_k8_block_psd_reflection_hybrid_28d604a0d28d,1
diagnostic_only,1,prog_k8_block_psd_reflection_hybrid_3473ea68c1ae,1
diagnostic_only,1,prog_k8_block_psd_reflection_hybrid_509b1de31e07,1
diagnostic_only,1,prog_k8_block_psd_reflection_hybrid_6287595d23ea,1
diagnostic_only,1,prog_k8_block_psd_reflection_hybrid_a503a17cdef4,1
diagnostic_only,1,prog_k8_block_psd_reflection_hybrid_bc0396021b1a,1
diagnostic_only,1,prog_k8_block_psd_reflection_hybrid_dd590fb19055,1
diagnostic_only,1,prog_k8_block_psd_reflection_hybrid_e183e75a3a14,1
diagnostic_only,1,prog_k8_block_psd_asymmetric_hybrid_579010427490,1
cold,9,prog_k8_block_psd_asymmetric_hybrid_984b778a99af,1
cold,9,prog_k8_block_psd_asymmetric_hybrid_cea73f02a6b5,1
cold,9,prog_k8_block_psd_asymmetric_hybrid_f47c466951cf,1
cold,9,prog_k8_block_psd_reflection_hybrid_314a577f4b01,1
cold,9,prog_k8_block_psd_reflection_hybrid_65cf7383b2cb,1
cold,9,prog_k8_block_psd_reflection_hybrid_a1bba3bccef0,1
cold,9,prog_k8_block_psd_reflection_hybrid_ecb946ff3e6f,1
cold,9,prog_k8_diagonal_asymmetric_hybrid_e79803feafc3,1
diagnostic_only,0,prog_k8_block_psd_reflection_hybrid_a91cba0070d4,1
cold,9,prog_k8_diagonal_reflection_hybrid_ebf36d320a13,1
diagnostic_only,0,prog_k6_block_psd_reflection_hybrid_e50c94c7fad3,1
diagnostic_only,0,prog_k6_diagonal_asymmetric_hybrid_f72ff8457a32,1
diagnostic_only,0,prog_k8_block_psd_asymmetric_hybrid_1b42da47147d,1
diagnostic_only,0,prog_k8_block_psd_reflection_hybrid_107f256a665a,1
diagnostic_only,0,prog_k8_block_psd_reflection_hybrid_19e3a4ef1e3a,1
diagnostic_only,0,prog_k8_block_psd_reflection_hybrid_2c9588c3ae05,1
diagnostic_only,0,prog_k8_block_psd_reflection_hybrid_5a3a6602a823,1
diagnostic_only,0,prog_k8_block_psd_reflection_hybrid_80df8036d12f,1
cold,9,prog_k8_diagonal_reflection_hybrid_b18c3b68c738,1
diagnostic_only,3,prog_k8_block_psd_reflection_hybrid_33d6991ac07d,1
diagnostic_only,3,prog_k8_block_psd_reflection_hybrid_3cc229dfa886,1
diagnostic_only,3,prog_k8_block_psd_reflection_hybrid_5b1439630d28,1
diagnostic_only,3,prog_k8_block_psd_reflection_hybrid_76ad940758ea,1
diagnostic_only,3,prog_k8_block_psd_reflection_hybrid_b8a97e3af298,1
diagnostic_only,3,prog_k8_block_psd_reflection_hybrid_f1b9bd7c4919,1
diagnostic_only,3,prog_k8_block_psd_reflection_max_margin_19a53e1fe1d1,1
diagnostic_only,3,prog_k8_block_psd_reflection_max_margin_83d5013779ef,1
diagnostic_only,1,prog_k8_diagonal_asymmetric_hybrid_1981b8430cbf,1
diagnostic_only,3,prog_k8_block_psd_reflection_max_margin_ee00ff89dc0d,1
diagnostic_only,4,prog_k8_block_psd_asymmetric_hybrid_5346f3671f6e,1
diagnostic_only,4,prog_k8_block_psd_asymmetric_hybrid_7f00c7a9a05a,1
diagnostic_only,4,prog_k8_block_psd_asymmetric_hybrid_82cbe129c338,1
diagnostic_only,4,prog_k8_block_psd_asymmetric_hybrid_be401f688617,1
diagnostic_only,4,prog_k8_block_psd_asymmetric_hybrid_c34acf550b44,1
diagnostic_only,4,prog_k8_block_psd_asymmetric_hybrid_da8699dc1ed0,1
archive_only,0,prog_k8_block_psd_reflection_hybrid_299b793694a6,1
diagnostic_only,4,prog_k8_block_psd_reflection_hybrid_052769bc4799,1
diagnostic_only,3,prog_k8_block_psd_reflection_max_margin_879cafb89fd6,1
diagnostic_only,1,prog_k8_diagonal_asymmetric_hybrid_d53148f3208f,1
diagnostic_only,2,prog_k6_block_psd_reflection_hybrid_8afb4317e382,1
diagnostic_only,2,prog_k6_block_psd_reflection_hybrid_97540af11c06,1
diagnostic_only,2,prog_k6_block_psd_reflection_hybrid_9a8a5f752403,1
diagnostic_only,2,prog_k6_diagonal_asymmetric_hybrid_68fb92284f91,1
diagnostic_only,2,prog_k8_block_psd_reflection_hybrid_324e63c7bd31,1
diagnostic_only,2,prog_k8_block_psd_reflection_hybrid_3aca08cc4abd,1
diagnostic_only,2,prog_k8_block_psd_reflection_hybrid_3d0934b0fc84,1
diagnostic_only,3,prog_k8_block_psd_reflection_hybrid_17e036393a9b,1
diagnostic_only,2,prog_k8_block_psd_reflection_hybrid_bd37ab82ad2b,1
diagnostic_only,2,prog_k8_block_psd_reflection_hybrid_cc16b21bc0ae,1
diagnostic_only,2,prog_k8_block_psd_reflection_hybrid_cc6b7a58e4d5,1
diagnostic_only,2,prog_k8_diagonal_asymmetric_hybrid_2e710707f783,1
diagnostic_only,2,prog_k8_diagonal_asymmetric_hybrid_bc5da02003fb,1
diagnostic_only,3,prog_k6_block_psd_asymmetric_hybrid_fd3c61a4381d,1
diagnostic_only,3,prog_k6_block_psd_reflection_hybrid_9d2b36d75acd,1
diagnostic_only,3,prog_k8_block_psd_asymmetric_hybrid_dc006bfaa925,1
diagnostic_only,3,prog_k8_block_psd_reflection_hybrid_102e72f903d2,1
diagnostic_only,2,prog_k8_block_psd_reflection_hybrid_5a0f0c125da1,1
cold,4,prog_k8_diagonal_reflection_hybrid_b049b3b282a4,1
cold,5,prog_k6_block_psd_asymmetric_hybrid_ce20aad81bbc,1
cold,5,prog_k6_block_psd_reflection_hybrid_7508d9dbdedd,1
cold,5,prog_k8_block_psd_asymmetric_hybrid_1c3ac69a4038,1
cold,5,prog_k8_block_psd_asymmetric_hybrid_3e6f5f48242a,1
cold,5,prog_k8_block_psd_asymmetric_hybrid_4e02ec541676,1
cold,5,prog_k8_block_psd_asymmetric_hybrid_67a30ac43493,1
cold,5,prog_k8_block_psd_asymmetric_hybrid_d894d66cc550,1
cold,9,prog_k6_diagonal_reflection_hybrid_28dc3d50817a,1
cold,5,prog_k8_block_psd_reflection_hybrid_887a5743371f,1
cold,5,prog_k8_block_psd_reflection_hybrid_a4c49963e0d0,1
cold,5,prog_k8_block_psd_reflection_hybrid_c39ba1c77bfc,1
cold,5,prog_k8_block_psd_reflection_hybrid_e319e17b088f,1
cold,5,prog_k8_block_psd_reflection_hybrid_f8163400343b,1
cold,5,prog_k8_diagonal_asymmetric_hybrid_92105abd1baa,1
cold,6,prog_k8_block_psd_asymmetric_hybrid_1771868d7fe1,1
cold,6,prog_k8_block_psd_asymmetric_hybrid_259a18941c59,1
cold,6,prog_k8_block_psd_asymmetric_hybrid_272b46cc3f59,1
cold,5,prog_k8_block_psd_reflection_hybrid_5f0390f342bb,1
cold,3,prog_k6_diagonal_asymmetric_min_next_moment_aa8260533ebc,1
cold,3,prog_k8_block_psd_asymmetric_hybrid_683cc5a9dd4e,1
cold,3,prog_k8_block_psd_asymmetric_hybrid_9490c9cd7027,1
cold,3,prog_k8_block_psd_asymmetric_hybrid_f852cac396ad,1
cold,3,prog_k8_block_psd_asymmetric_hybrid_faa16b95d39a,1
cold,3,prog_k8_block_psd_reflection_hybrid_2ba38b52f2a8,1
cold,3,prog_k8_block_psd_reflection_hybrid_82f7b37bfa5b,1
cold,3,prog_k8_block_psd_reflection_hybrid_8860a9fbf700,1
cold,4,prog_k8_diagonal_reflection_hybrid_afde591ee89a,1
cold,4,prog_k6_diagonal_asymmetric_max_margin_32bafa72c343,1
cold,4,prog_k8_block_psd_asymmetric_hybrid_17d477b6c17c,1
cold,4,prog_k8_block_psd_reflection_hybrid_219fd4e6ede5,1
cold,4,prog_k8_block_psd_reflection_hybrid_4dde0e736e1f,1
cold,4,prog_k8_block_psd_reflection_hybrid_615a6bcf71c0,1
cold,4,prog_k8_block_psd_reflection_hybrid_76d9618506ac,1
cold,4,prog_k8_block_psd_reflection_hybrid_8bda811737d1,1
cold,4,prog_k8_diagonal_asymmetric_hybrid_c0019a824b40,1
cold,4,prog_k8_diagonal_reflection_hybrid_aa903f3afa98,1
cold,4,prog_k6_block_psd_reflection_hybrid_dcbaf9bbc2da,1
cold,7,prog_k8_diagonal_asymmetric_min_next_moment_8f2de468418b,1
cold,7,prog_k8_diagonal_reflection_hybrid_7ef6a4bb3f99,1
cold,8,prog_k6_block_psd_reflection_hybrid_9b3b6fb56150,1
cold,8,prog_k6_block_psd_reflection_hybrid_b4635d1bef3c,1
cold,8,prog_k6_block_psd_reflection_hybrid_d8203854228f,1
cold,8,prog_k6_block_psd_reflection_hybrid_dfae765befe3,1
cold,8,prog_k6_block_psd_reflection_hybrid_f18abeb7e44e,1
cold,8,prog_k8_block_psd_asymmetric_hybrid_f05e0611a8fb,1
cold,6,prog_k8_block_psd_asymmetric_hybrid_50162810cc1d,1
cold,8,prog_k8_block_psd_reflection_hybrid_1d4506e4c5aa,1
cold,8,prog_k8_block_psd_reflection_hybrid_323d0ab0ed1f,1
cold,8,prog_k8_block_psd_reflection_hybrid_4307cd77aae8,1
cold,8,prog_k8_block_psd_reflection_hybrid_4bb393047985,1
cold,8,prog_k8_block_psd_reflection_hybrid_c06ec72aa4f0,1
cold,8,prog_k8_block_psd_reflection_hybrid_da981b400721,1
cold,8,prog_k8_block_psd_reflection_hybrid_f57c3fae5712,1
cold,8,prog_k8_diagonal_asymmetric_hybrid_85c4a3fb3183,1
cold,9,prog_k6_diagonal_asymmetric_hybrid_6043b2f50ec6,1
cold,8,prog_k8_block_psd_reflection_hybrid_06cfa176f1a6,1
cold,6,prog_k8_block_psd_asymmetric_hybrid_e18a52ae154d,1
cold,6,prog_k8_block_psd_reflection_hybrid_6532864c5586,1
cold,6,prog_k8_block_psd_reflection_hybrid_6a4ac679424d,1
cold,6,prog_k8_block_psd_reflection_hybrid_753dcbc0f153,1
cold,6,prog_k8_block_psd_reflection_hybrid_99bef7462e9c,1
cold,6,prog_k8_block_psd_reflection_hybrid_baf19d2b43c8,1
cold,6,prog_k8_diagonal_asymmetric_hybrid_bce5cf32dec8,1
cold,6,prog_k8_diagonal_reflection_hybrid_ade97dae1379,1
cold,7,prog_k6_block_psd_reflection_hybrid_7e0b8a7e0034,1
cold,7,prog_k8_block_psd_reflection_min_l1_709ce8c512a6,1
cold,7,prog_k8_block_psd_reflection_hybrid_069dc84e0f95,1
cold,7,prog_k8_block_psd_reflection_hybrid_55d94445480c,1
cold,7,prog_k8_block_psd_reflection_hybrid_6b6f8c9f2f4b,1
cold,7,prog_k8_block_psd_reflection_hybrid_72a4cc24036a,1
cold,7,prog_k8_block_psd_reflection_hybrid_84e0f487122e,1
cold,7,prog_k8_block_psd_reflection_hybrid_86b3df07f62f,1
cold,7,prog_k8_block_psd_reflection_hybrid_afad4c9d64b0,1
cold,7,prog_k8_block_psd_reflection_hybrid_f6f3563a5b9d,1
cold,7,prog_k8_block_psd_reflection_min_l1_301a7c65f8a0,1
cold,7,prog_k8_block_psd_asymmetric_hybrid_0bc21c781421,1
